"year","month","day","data","median","LB","UB"
2022,6,16,86,86,NA,NA
2022,6,23,197,197,NA,NA
2022,6,30,303,303,NA,NA
2022,7,7,767,767,NA,NA
2022,7,14,1116,1116,NA,NA
2022,7,21,2315,2315,NA,NA
2022,7,28,2613,2613,NA,NA
2022,8,4,3215,3215,NA,NA
2022,8,11,3324,3324,NA,NA
2022,8,18,2916,2916,NA,NA
2022,8,25,2386,2386,NA,NA
2022,9,1,2153,2386,1365.93185189927,3406.06814810073
2022,9,8,1453,2386,943.405790411139,3828.59420958886
2022,9,15,1445,2386,619.19014030684,4152.80985969316
2022,9,22,1032,2386,345.863703798538,4426.13629620146
