"year","month","day","data","median","LB","UB"
2022,8,4,3066,3066,NA,NA
2022,8,11,2621,2621,NA,NA
2022,8,18,2441,2441,NA,NA
2022,8,25,1919,1919,NA,NA
2022,9,1,1714,1714,NA,NA
2022,9,8,1352,1352,NA,NA
2022,9,15,1054,1054,NA,NA
2022,9,22,784,784,NA,NA
2022,9,29,624,624,NA,NA
2022,10,6,533,533,NA,NA
2022,10,13,391,391,NA,NA
2022,10,20,326,291.356216221755,68.3598709414438,514.352561502066
2022,10,27,272,156.535000039117,0,499.66670185653
2022,11,3,232,50.9291354848438,0,618.735132033977
2022,11,10,176,0,0,688.477448133699
