"year","month","day","data","median","LB","UB"
2022,5,5,6,6,NA,NA
2022,5,12,14,14,NA,NA
2022,5,19,14,14,NA,NA
2022,5,26,34,34,NA,NA
2022,6,2,82,82,NA,NA
2022,6,9,149,149,NA,NA
2022,6,16,268,268,NA,NA
2022,6,23,491,491,NA,NA
2022,6,30,1035,1035,NA,NA
2022,7,7,1701,1701,NA,NA
2022,7,14,2269,2269,NA,NA
2022,7,21,2709,2801.59088631795,2596.14414704118,3007.03762559472
2022,7,28,3172,3334.1817726359,2741.69093857805,3926.67260669375
2022,8,4,3066,3866.77265895385,2784.22844439712,4949.31687351057
2022,8,11,2621,4399.3635452718,2741.00018763772,6057.72690290587
