"year","month","day","data","median","LB","UB"
2022,6,9,59,59,NA,NA
2022,6,16,152,152,NA,NA
2022,6,23,163,163,NA,NA
2022,6,30,137,137,NA,NA
2022,7,7,144,144,NA,NA
2022,7,14,191,191,NA,NA
2022,7,21,655,655,NA,NA
2022,7,28,487,487,NA,NA
2022,8,4,369,369,NA,NA
2022,8,11,326,326,NA,NA
2022,8,18,140,140,NA,NA
2022,8,25,658,256.636363636364,0,614.235294888508
2022,9,1,173,256.636363636364,0,614.235294888508
2022,9,8,113,256.636363636364,0,614.235294888508
2022,9,15,110,256.636363636364,0,614.235294888508
