"year","month","day","data","median","LB","UB"
2022,5,5,0,0,NA,NA
2022,5,12,0,0,NA,NA
2022,5,19,10,10,NA,NA
2022,5,26,34,34,NA,NA
2022,6,2,69,69,NA,NA
2022,6,9,150,150,NA,NA
2022,6,16,258,258,NA,NA
2022,6,23,353,353,NA,NA
2022,6,30,430,430,NA,NA
2022,7,7,390,390,NA,NA
2022,7,14,416,433.333333333369,335.875610007565,530.791056659172
2022,7,21,349,476.666666666737,338.840632581381,614.492700752093
2022,7,28,265,520.000000000106,351.198271609824,688.801728390388
2022,8,4,301,563.333333333474,368.417886681867,758.248779985081
