"year","month","day","data","median","LB","UB"
2022,7,14,3927,3927,NA,NA
2022,7,21,5500,5500,NA,NA
2022,7,28,6239,6239,NA,NA
2022,8,4,6815,6815,NA,NA
2022,8,11,6713,6713,NA,NA
2022,8,18,6330,6330,NA,NA
2022,8,25,5596,5596,NA,NA
2022,9,1,4866,4866,NA,NA
2022,9,8,4176,4176,NA,NA
2022,9,15,3864,3864,NA,NA
2022,9,22,2900,3398.90984743916,2648.12631632367,4149.69337855465
2022,9,29,3114,2811.30746347507,1204.9539799974,4417.66094695274
2022,10,6,1821,2135.30619862197,0,4687.44611908602
2022,10,13,2232,1406.80236930311,0,4924.984380758
