"means","lower.10.","lower.20.","lower.30.","lower.40.","lower.50.","lower.60.","lower.70.","lower.80.","lower.90.","lower.95.","lower.98.","upper.10.","upper.20.","upper.30.","upper.40.","upper.50.","upper.60.","upper.70.","upper.80.","upper.90.","upper.95.","upper.98."
1397,1360.70821876244,1323.83177544819,1285.71704447552,1245.5498590906,1202.20315058117,1153.9345350966,1097.67156862328,1026.87990957123,921.956006830156,830.95016892135,725.136214992738,1433.29178123756,1470.16822455181,1508.28295552448,1548.4501409094,1591.79684941883,1640.0654649034,1696.32843137672,1767.12009042877,1872.04399316984,1963.04983107865,2068.86378500726
