"means","lower.10.","lower.20.","lower.30.","lower.40.","lower.50.","lower.60.","lower.70.","lower.80.","lower.90.","lower.95.","lower.98.","upper.10.","upper.20.","upper.30.","upper.40.","upper.50.","upper.60.","upper.70.","upper.80.","upper.90.","upper.95.","upper.98."
20,13.3064752016661,6.50511744569093,0,0,0,0,0,0,0,0,0,26.6935247983339,33.4948825543091,40.5246256048741,47.9329159197893,55.927625973692,64.830114738637,75.207052669894,88.2636100837716,107.615395005489,124.400182416399,143.916125158218
