"means","lower.10.","lower.20.","lower.30.","lower.40.","lower.50.","lower.60.","lower.70.","lower.80.","lower.90.","lower.95.","lower.98.","upper.10.","upper.20.","upper.30.","upper.40.","upper.50.","upper.60.","upper.70.","upper.80.","upper.90.","upper.95.","upper.98."
369,348.328154617654,327.32328496265,305.613085060937,282.733804479864,258.043463427851,230.549597817191,198.502139576573,158.179119311886,98.4143290367047,46.577286433943,0,389.671845382346,410.67671503735,432.386914939063,455.266195520136,479.956536572149,507.450402182809,539.497860423427,579.820880688114,639.585670963295,691.422713566057,751.694478145166
