"means","lower.10.","lower.20.","lower.30.","lower.40.","lower.50.","lower.60.","lower.70.","lower.80.","lower.90.","lower.95.","lower.98.","upper.10.","upper.20.","upper.30.","upper.40.","upper.50.","upper.60.","upper.70.","upper.80.","upper.90.","upper.95.","upper.98."
1465,1448.63499822319,1432.00635559995,1414.8193336677,1396.70680135933,1377.1605311685,1355.39483240055,1330.02425220562,1298.10226913769,1250.78908151684,1209.75194725967,1162.03741011094,1481.36500177681,1497.99364440005,1515.1806663323,1533.29319864067,1552.8394688315,1574.60516759945,1599.97574779438,1631.89773086231,1679.21091848316,1720.24805274033,1767.96258988906
1814,1777.40674357514,1740.22396829604,1701.79261892474,1661.29176543856,1617.5849765853,1568.91539456237,1512.18505261789,1440.80532850141,1335.00982474899,1243.24800294816,1136.55505436867,1850.59325642486,1887.77603170396,1926.20738107526,1966.70823456144,2010.4150234147,2059.08460543763,2115.81494738211,2187.19467149859,2292.99017525101,2384.75199705184,2491.44494563133
