"means","lower.10.","lower.20.","lower.30.","lower.40.","lower.50.","lower.60.","lower.70.","lower.80.","lower.90.","lower.95.","lower.98.","upper.10.","upper.20.","upper.30.","upper.40.","upper.50.","upper.60.","upper.70.","upper.80.","upper.90.","upper.95.","upper.98."
471,451.812932304821,432.316760166113,412.165918889708,390.929967420133,368.013036859759,342.493947929053,312.748333091672,275.321557437024,219.849437962999,171.735647097164,115.792967297765,490.187067695179,509.683239833887,529.834081110292,551.070032579867,573.986963140241,599.506052070947,629.251666908328,666.678442562976,722.150562037001,770.264352902836,826.207032702235
