"means","lower.10.","lower.20.","lower.30.","lower.40.","lower.50.","lower.60.","lower.70.","lower.80.","lower.90.","lower.95.","lower.98.","upper.10.","upper.20.","upper.30.","upper.40.","upper.50.","upper.60.","upper.70.","upper.80.","upper.90.","upper.95.","upper.98."
1048.25000000523,1006.3961350711,963.868002664965,919.911802452899,873.588588365387,823.598556974621,767.932286426349,703.046449488419,621.405250423737,500.400695013783,395.447289086433,273.416273113854,1090.10386493936,1132.63199734549,1176.58819755756,1222.91141164507,1272.90144303584,1328.56771358411,1393.45355052204,1475.09474958672,1596.09930499668,1701.05271092403,1823.08372689661
