"year","month","day","data","median","LB","UB"
2022,10,27,3,3,3,3
2022,11,3,0,4.89717803358577,0,10.2148382372169
2022,11,10,9,8.02052494890879,2.38625341147738,13.7064906204709
2022,11,17,10,8.74181653083894,3.02496369371778,14.2641629310085
2022,11,24,5,6.22961849396468,0.764167348145424,11.6274738487636
2022,12,1,5,3.27800778435846,0,8.58361627813188
2022,12,8,0,1.49929482726581,0,6.68470906795168
2022,12,15,0,0.689562932379597,0,5.50464925495123
2022,12,22,0,0.311650070791805,0,5.15792235316927
2022,12,29,0,0.146923897804729,0,5.12298830266288
2023,1,5,0,0.112634320869535,0,4.89369145551787
2023,1,12,5,0.0680040215001297,0,4.70021958211067
2023,1,19,0,0.0581804331066741,0,4.88461854041991
