"year","month","day","data","median","LB","UB"
2022,9,29,3114,3114,3114,3114
2022,10,6,1821,1977.11219620585,1311.88940731122,2637.86637653918
2022,10,13,2232,1805.30330084403,1209.6500335051,2413.68753187419
2022,10,20,1340,1615.46782288148,1025.64492161605,2225.63787847946
2022,10,27,1320,1401.62455615661,815.064585752462,1982.38069310581
2022,11,3,1111,1209.71525623249,611.818054338411,1796.14906298068
2022,11,10,1156,1034.66241066386,441.040162405977,1617.51703667172
2022,11,17,707,880.157346421032,289.389618356709,1484.02720297186
2022,11,24,938,751.737697754421,150.708118569942,1351.35207047779
2022,12,1,564,635.850964799406,43.161253480504,1223.54765297729
2022,12,8,308,529.29185154093,0,1132.20159971564
2022,12,15,477,449.48539701109,0,1047.26198627007
2022,12,22,527,382.743546485064,0,991.307417281228
